City Code;City Name;Registered Voters;Issued Ballots;Valid Votes;Občanská demokratická strana;Řád národa - Vlastenecká unie;CESTA ODPOVĚDNÉ SPOLEČNOSTI;Česká str.sociálně demokrat.;Radostné Česko;STAROSTOVÉ A NEZÁVISLÍ;Komunistická str.Čech a Moravy;Strana zelených;ROZUMNÍ-stop migraci,diktát.EU;Strana svobodných občanů;Blok proti islam.-Obran.domova;Občanská demokratická aliance;Česká pirátská strana;Unie H.A.V.E.L.;Referendum o Evropské unii;TOP 09;ANO 2011;Dobrá volba 2016;SPR-Republ.str.Čsl. M.Sládka;Křesť.demokr.unie-Čs.str.lid.;Česká strana národně sociální;REALISTÉ;SPORTOVCI;Dělnic.str.sociální spravedl.;Svob.a př.dem.-T.Okamura (SPD);Strana Práv Občanů
598381;Dubenec;744;366;364;1;23;6,31;2;2;0,54;3;1;0,27;4;24;6,59;6;0;0,00;7;11;3,02;8;25;6,86;9;8;2,19;10;10;2,74;12;7;1,92;13;1;0,27;14;0;0,00;15;56;15,38;17;0;0,00;19;0;0,00;20;17;4,67;21;128;35,16;22;1;0,27;23;0;0,00;24;6;1,64;25;0;0,00;26;2;0,54;27;2;0,54;28;4;1,09;29;30;8,24;30;6;1,64
540218;Dublovice;881;533;531;1;61;11,48;2;0;0,00;3;1;0,18;4;33;6,21;6;0;0,00;7;52;9,79;8;47;8,85;9;7;1,31;10;5;0,94;12;5;0,94;13;0;0,00;14;2;0,37;15;64;12,05;17;0;0,00;19;0;0,00;20;19;3,57;21;161;30,32;22;1;0,18;23;1;0,18;24;23;4,33;25;0;0,00;26;0;0,00;27;1;0,18;28;0;0,00;29;48;9,03;30;0;0,00
564508;Dubno;234;174;174;1;28;16,09;2;0;0,00;3;0;0,00;4;6;3,44;6;0;0,00;7;13;7,47;8;15;8,62;9;4;2,29;10;1;0,57;12;2;1,14;13;0;0,00;14;0;0,00;15;17;9,77;17;1;0,57;19;0;0,00;20;10;5,74;21;48;27,58;22;0;0,00;23;0;0,00;24;15;8,62;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;14;8,04;30;0;0,00
598402;Háje;337;237;235;1;38;16,17;2;0;0,00;3;0;0,00;4;4;1,70;6;0;0,00;7;14;5,95;8;23;9,78;9;2;0,85;10;3;1,27;12;4;1,70;13;0;0,00;14;0;0,00;15;19;8,08;17;0;0,00;19;0;0,00;20;10;4,25;21;80;34,04;22;0;0,00;23;1;0,42;24;2;0,85;25;0;0,00;26;3;1,27;27;0;0,00;28;0;0,00;29;32;13,61;30;0;0,00
540242;Hluboš;506;334;334;1;47;14,07;2;0;0,00;3;1;0,29;4;14;4,19;6;0;0,00;7;24;7,18;8;27;8,08;9;2;0,59;10;3;0,89;12;3;0,89;13;0;0,00;14;0;0,00;15;37;11,07;17;0;0,00;19;0;0,00;20;7;2,09;21;114;34,13;22;0;0,00;23;0;0,00;24;14;4,19;25;0;0,00;26;5;1,49;27;0;0,00;28;1;0,29;29;35;10,47;30;0;0,00
564605;Hlubyně;126;81;80;1;1;1,25;2;0;0,00;3;0;0,00;4;9;11,25;6;0;0,00;7;12;15,00;8;4;5,00;9;0;0,00;10;2;2,50;12;0;0,00;13;0;0,00;14;0;0,00;15;6;7,50;17;0;0,00;19;0;0,00;20;4;5,00;21;29;36,25;22;0;0,00;23;1;1,25;24;5;6,25;25;0;0,00;26;2;2,50;27;0;0,00;28;0;0,00;29;5;6,25;30;0;0,00
564257;Horčápsko;84;64;64;1;10;15,62;2;0;0,00;3;0;0,00;4;9;14,06;6;0;0,00;7;1;1,56;8;7;10,93;9;0;0,00;10;2;3,12;12;2;3,12;13;1;1,56;14;0;0,00;15;1;1,56;17;0;0,00;19;0;0,00;20;4;6,25;21;20;31,25;22;0;0,00;23;0;0,00;24;0;0,00;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;5;7,81;30;2;3,12
540285;Hřiměždice;337;226;225;1;32;14,22;2;0;0,00;3;0;0,00;4;8;3,55;6;0;0,00;7;21;9,33;8;13;5,77;9;5;2,22;10;3;1,33;12;5;2,22;13;0;0,00;14;0;0,00;15;25;11,11;17;0;0,00;19;0;0,00;20;13;5,77;21;67;29,77;22;0;0,00;23;0;0,00;24;7;3,11;25;0;0,00;26;0;0,00;27;0;0,00;28;1;0,44;29;24;10,66;30;1;0,44
513580;Hudčice;210;114;113;1;6;5,30;2;0;0,00;3;0;0,00;4;14;12,38;6;0;0,00;7;17;15,04;8;14;12,38;9;1;0,88;10;0;0,00;12;1;0,88;13;0;0,00;14;1;0,88;15;9;7,96;17;0;0,00;19;0;0,00;20;6;5,30;21;34;30,08;22;0;0,00;23;0;0,00;24;2;1,76;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;8;7,07;30;0;0,00
540315;Hvožďany;663;453;451;1;28;6,20;2;0;0,00;3;1;0,22;4;33;7,31;6;1;0,22;7;97;21,50;8;60;13,30;9;5;1,10;10;6;1,33;12;4;0,88;13;0;0,00;14;0;0,00;15;55;12,19;17;0;0,00;19;1;0,22;20;14;3,10;21;104;23,05;22;0;0,00;23;1;0,22;24;13;2,88;25;0;0,00;26;1;0,22;27;0;0,00;28;1;0,22;29;25;5,54;30;1;0,22
